Instance,Algorithm,Parameters,Optimal Cost,Total Cost,Difference,Execution Time (s)
XML100_1113_03,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",16763,32584.671193632672,15821.671193632672,0.18683195114135742
XML100_1113_03,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",16763,35608.334139725164,18845.334139725164,0.13590097427368164
XML100_1113_03,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",16763,35790.11978896649,19027.11978896649,0.24434304237365723
XML100_1113_03,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",16763,31510.25226699974,14747.252266999742,0.351503849029541
XML100_1113_03,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",16763,27535.4365538912,10772.436553891199,0.19028615951538086
XML100_1113_03,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",16763,34259.9627126413,17496.962712641303,0.3753089904785156
XML100_1113_03,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",16763,36653.730289311075,19890.730289311075,0.5138721466064453
XML100_1113_04,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",19276,25703.261486855667,6427.261486855667,0.0752100944519043
XML100_1113_04,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",19276,23934.95453643835,4658.954536438348,0.1136331558227539
XML100_1113_04,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",19276,14028.70017683987,-5247.2998231601305,0.1519641876220703
XML100_1113_04,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",19276,20515.475891596045,1239.4758915960447,0.12222599983215332
XML100_1113_04,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",19276,22037.1986072121,2761.1986072121,0.19858908653259277
XML100_1113_04,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",19276,30544.16537671984,11268.16537671984,0.2985410690307617
XML100_1113_04,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",19276,25436.60938313258,6160.609383132582,0.17147278785705566
XML100_1113_04,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",19276,25346.111182918758,6070.111182918758,0.28421998023986816
XML100_1113_04,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",19276,18384.955444907126,-891.0445550928744,0.4018728733062744
XML100_1113_05,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",17473,16324.239645386251,-1148.7603546137489,0.06055092811584473
XML100_1113_05,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",17473,9873.601166747616,-7599.398833252384,0.0833127498626709
XML100_1113_05,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",17473,1270.1181047445943,-16202.881895255407,0.09745502471923828
XML100_1113_05,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",17473,4664.761515876241,-12808.238484123758,0.0912618637084961
XML100_1113_05,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",17473,7652.659668376742,-9820.340331623258,0.12782001495361328
XML100_1113_05,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",17473,683.5202996254022,-16789.4797003746,0.16584396362304688
XML100_1113_05,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",17473,520.0,-16953.0,0.12206220626831055
XML100_1113_05,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",17473,1586.1904047118685,-15886.809595288132,0.1706712245941162
XML100_1113_05,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",17473,683.5202996254022,-16789.4797003746,0.2298569679260254
XML100_1113_06,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",15063,36719.11228602908,21656.112286029078,0.08033895492553711
XML100_1113_06,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",15063,35927.63655518415,20864.63655518415,0.1358940601348877
XML100_1113_06,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",15063,34278.40121807269,19215.401218072693,0.188507080078125
XML100_1113_06,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",15063,27788.754327083112,12725.754327083112,0.13563919067382812
XML100_1113_06,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",15063,27654.064527746916,12591.064527746916,0.2436816692352295
XML100_1113_06,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",15063,25464.55817217762,10401.558172177622,0.3526730537414551
XML100_1113_06,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",15063,30833.709687659008,15770.709687659008,0.1921541690826416
XML100_1113_06,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",15063,33773.54113395949,18710.541133959487,0.35562682151794434
XML100_1113_06,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",15063,28074.174069165227,13011.174069165227,0.5164999961853027
XML100_1113_07,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",14550,33287.50916950031,18737.509169500307,0.08162808418273926
XML100_1113_07,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",14550,37940.805999515425,23390.805999515425,0.13460397720336914
XML100_1113_07,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",14550,32610.99995521036,18060.99995521036,0.1898040771484375
XML100_1113_07,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",14550,29088.738874098683,14538.738874098683,0.13554716110229492
XML100_1113_07,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",14550,31753.530745473425,17203.530745473425,0.24399304389953613
XML100_1113_07,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",14550,31478.484700740195,16928.484700740195,0.3514077663421631
XML100_1113_07,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",14550,31910.760298680285,17360.760298680285,0.19179606437683105
XML100_1113_07,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",14550,32736.443501513637,18186.443501513637,0.355316162109375
XML100_1113_07,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",14550,32731.566452473853,18181.566452473853,0.5138559341430664
XML100_1113_08,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",19200,23575.66422930361,4375.664229303609,0.07473468780517578
XML100_1113_08,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",19200,27848.48572794696,8648.485727946962,0.11697983741760254
XML100_1113_08,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",19200,13780.65230746555,-5419.347692534449,0.15394902229309082
XML100_1113_08,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",19200,15433.594998238095,-3766.4050017619047,0.12099504470825195
XML100_1113_08,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",19200,23683.426724233686,4483.426724233686,0.20326709747314453
XML100_1113_08,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",19200,14683.596250134055,-4516.403749865945,0.2728550434112549
XML100_1113_08,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",19200,27425.966865713388,8225.966865713388,0.17940878868103027
XML100_1113_08,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",19200,24449.328068759336,5249.328068759336,0.2911109924316406
XML100_1113_08,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",19200,18651.09080694173,-548.909193058269,0.4035520553588867
XML100_1113_09,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",16643,2594.872790049423,-14048.127209950577,0.060801029205322266
XML100_1113_09,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",16643,8277.877988953447,-8365.122011046553,0.08718490600585938
XML100_1113_09,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",16643,8307.259475904188,-8335.740524095812,0.10508489608764648
XML100_1113_09,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",16643,3068.7169957492015,-13574.2830042508,0.09873580932617188
XML100_1113_09,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",16643,3446.152637362426,-13196.847362637574,0.1389176845550537
XML100_1113_09,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",16643,5662.423509417146,-10980.576490582855,0.18229079246520996
XML100_1113_09,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",16643,7458.869022435541,-9184.130977564459,0.14025592803955078
XML100_1113_09,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",16643,9952.218647115824,-6690.781352884176,0.19129204750061035
XML100_1113_09,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",16643,3446.152637362426,-13196.847362637574,0.25693702697753906
XML100_1113_10,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",15675,30632.963213059556,14957.963213059556,0.08084774017333984
XML100_1113_10,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",15675,37268.15643707813,21593.156437078127,0.13516807556152344
XML100_1113_10,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",15675,39461.22007622836,23786.22007622836,0.19114017486572266
XML100_1113_10,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",15675,37506.20607202686,21831.206072026856,0.13679289817810059
XML100_1113_10,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",15675,34103.23593834059,18428.235938340593,0.24460315704345703
XML100_1113_10,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",15675,37373.9199722452,21698.919972245203,0.3539111614227295
XML100_1113_10,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",15675,36745.493245736354,21070.493245736354,0.19335079193115234
XML100_1113_10,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",15675,34484.48506906665,18809.48506906665,0.357072114944458
XML100_1113_10,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",15675,29763.368370209148,14088.368370209148,0.5158228874206543
XML100_1113_11,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",15838,2449.8816297935705,-13388.11837020643,0.06264877319335938
XML100_1113_11,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",15838,2206.1731573020293,-13631.82684269797,0.08601212501525879
XML100_1113_11,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",15838,8022.751647658055,-7815.248352341945,0.10549187660217285
XML100_1113_11,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",15838,7513.955017166393,-8324.044982833606,0.09756302833557129
XML100_1113_11,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",15838,3721.1611091163454,-12116.838890883655,0.13972830772399902
XML100_1113_11,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",15838,3499.0650179726576,-12338.934982027342,0.1782979965209961
XML100_1113_11,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",15838,5159.497649965546,-10678.502350034454,0.13076496124267578
XML100_1113_11,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",15838,4655.0720724817975,-11182.927927518202,0.19324803352355957
XML100_1113_11,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",15838,3499.0650179726576,-12338.934982027342,0.2625081539154053
XML100_1113_12,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",15439,3942.089455455013,-11496.910544544986,0.06022286415100098
XML100_1113_12,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",15439,3370.9535742872504,-12068.04642571275,0.08086109161376953
XML100_1113_12,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",15439,3548.917581460576,-11890.082418539423,0.10280299186706543
XML100_1113_12,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",15439,5628.5500797274635,-9810.449920272536,0.09626007080078125
XML100_1113_12,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",15439,6986.927221604643,-8452.072778395357,0.14700007438659668
XML100_1113_12,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",15439,1942.814453312514,-13496.185546687486,0.18390989303588867
XML100_1113_12,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",15439,1942.814453312514,-13496.185546687486,0.1289510726928711
XML100_1113_12,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",15439,4327.52677634697,-11111.473223653029,0.1998741626739502
XML100_1113_12,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",15439,6275.529619083951,-9163.47038091605,0.26849913597106934
XML100_1113_13,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",15302,12266.121701393173,-3035.8782986068272,0.06333184242248535
XML100_1113_13,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",15302,5055.29425454147,-10246.70574545853,0.07739806175231934
XML100_1113_13,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",15302,7439.247273750211,-7862.752726249789,0.09793400764465332
XML100_1113_13,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",15302,909.8773892024324,-14392.122610797567,0.08552002906799316
XML100_1113_13,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",15302,3889.730067755345,-11412.269932244655,0.12264394760131836
XML100_1113_13,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",15302,714.7027354082253,-14587.297264591774,0.1649460792541504
XML100_1113_13,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",15302,6100.229503879344,-9201.770496120656,0.12598299980163574
XML100_1113_13,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",15302,3889.730067755345,-11412.269932244655,0.17423295974731445
XML100_1113_13,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",15302,2233.2935319836492,-13068.706468016351,0.2269740104675293
XML100_1113_14,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",15157,10386.394947237462,-4770.6050527625375,0.057517051696777344
XML100_1113_14,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",15157,3399.117532536938,-11757.882467463061,0.07769107818603516
XML100_1113_14,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",15157,1372.443077143821,-13784.55692285618,0.09961915016174316
XML100_1113_14,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",15157,6113.591415853697,-9043.408584146302,0.08750200271606445
XML100_1113_14,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",15157,1225.3978945632311,-13931.602105436768,0.12862396240234375
XML100_1113_14,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",15157,2905.236651290218,-12251.763348709781,0.1618971824645996
XML100_1113_14,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",15157,1603.1219541881405,-13553.87804581186,0.12670612335205078
XML100_1113_14,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",15157,1096.3576058932592,-14060.64239410674,0.1760413646697998
XML100_1113_14,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",15157,2226.566864030811,-12930.43313596919,0.23628902435302734
XML100_1113_15,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",16750,28712.875742007847,11962.875742007847,0.07751202583312988
XML100_1113_15,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",16750,33232.29677965097,16482.29677965097,0.11483311653137207
XML100_1113_15,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",16750,17003.91007429118,253.91007429117963,0.14916491508483887
XML100_1113_15,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",16750,16653.771232398725,-96.22876760127474,0.12120914459228516
XML100_1113_15,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",16750,18579.888916911055,1829.8889169110553,0.19502687454223633
XML100_1113_15,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",16750,13775.101116435155,-2974.898883564845,0.2745990753173828
XML100_1113_15,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",16750,19797.205375168123,3047.2053751681233,0.1698896884918213
XML100_1113_15,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",16750,10290.479556786828,-6459.520443213172,0.281146764755249
XML100_1113_15,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",16750,20084.787675216307,3334.7876752163065,0.39938807487487793
XML100_1113_16,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",15674,4046.402846974089,-11627.597153025912,0.05876803398132324
XML100_1113_16,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",15674,12895.238190898217,-2778.761809101783,0.09038805961608887
XML100_1113_16,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",15674,6613.60053223658,-9060.39946776342,0.1032247543334961
XML100_1113_16,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",15674,5966.038374622841,-9707.96162537716,0.09779787063598633
XML100_1113_16,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",15674,3840.299988282163,-11833.700011717836,0.14591598510742188
XML100_1113_16,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",15674,2474.3289999513,-13199.6710000487,0.17597389221191406
XML100_1113_16,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",15674,2474.3289999513,-13199.6710000487,0.12871813774108887
XML100_1113_16,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",15674,4229.791484222361,-11444.208515777638,0.19566607475280762
XML100_1113_16,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",15674,4025.280114476506,-11648.719885523495,0.25421595573425293
XML100_1113_17,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",19367,35371.27997492811,16004.279974928111,0.0802459716796875
XML100_1113_17,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",19367,39679.105748340255,20312.105748340255,0.1346280574798584
XML100_1113_17,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",19367,41351.784904285574,21984.784904285574,0.18945908546447754
XML100_1113_17,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",19367,37778.23400298334,18411.234002983343,0.1354658603668213
XML100_1113_17,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",19367,39994.41465143676,20627.41465143676,0.2436847686767578
XML100_1113_17,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",19367,38094.42858113392,18727.42858113392,0.3494071960449219
XML100_1113_17,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",19367,32751.693384488874,13384.693384488874,0.19086217880249023
XML100_1113_17,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",19367,34796.22412055304,15429.224120553037,0.35446810722351074
XML100_1113_17,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",19367,33881.71107869098,14514.711078690983,0.5132601261138916
XML100_1113_18,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",17451,36039.3118237731,18588.311823773103,0.08159685134887695
XML100_1113_18,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",17451,40129.035994990874,22678.035994990874,0.13588595390319824
XML100_1113_18,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",17451,35195.02200501305,17744.022005013052,0.18802690505981445
XML100_1113_18,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",17451,39721.247424097775,22270.247424097775,0.13518428802490234
XML100_1113_18,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",17451,38494.41849603895,21043.418496038947,0.24425101280212402
XML100_1113_18,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",17451,42115.34033614037,24664.34033614037,0.35405492782592773
XML100_1113_18,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",17451,35588.47282681749,18137.472826817488,0.19107794761657715
XML100_1113_18,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",17451,29648.01718234611,12197.01718234611,0.35704994201660156
XML100_1113_18,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",17451,34674.99224407493,17223.99224407493,0.5158309936523438
XML100_1113_19,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",12189,30798.35536559536,18609.35536559536,0.08086085319519043
XML100_1113_19,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",12189,28366.086422893593,16177.086422893593,0.13326096534729004
XML100_1113_19,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",12189,35459.21655848052,23270.21655848052,0.18829107284545898
XML100_1113_19,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",12189,27764.533963692407,15575.533963692407,0.13543105125427246
XML100_1113_19,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",12189,31463.70814369152,19274.70814369152,0.24416375160217285
XML100_1113_19,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",12189,31840.528495567043,19651.528495567043,0.3506009578704834
XML100_1113_19,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",12189,28906.57634267026,16717.57634267026,0.19197726249694824
XML100_1113_19,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",12189,28644.42888422747,16455.42888422747,0.3543260097503662
XML100_1113_19,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",12189,31497.845624879676,19308.845624879676,0.513016939163208
XML100_1113_20,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",18200,40906.539301948804,22706.539301948804,0.08208203315734863
XML100_1113_20,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",18200,40628.231317086946,22428.231317086946,0.13562893867492676
XML100_1113_20,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",18200,32073.735478627324,13873.735478627324,0.18828701972961426
XML100_1113_20,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",18200,33310.73409567187,15110.734095671869,0.13789010047912598
XML100_1113_20,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",18200,35411.630978069334,17211.630978069334,0.24477910995483398
XML100_1113_20,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",18200,33702.60029395738,15502.600293957381,0.35279083251953125
XML100_1113_20,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",18200,30226.38971254888,12026.38971254888,0.19254684448242188
XML100_1113_20,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",18200,34499.22916697403,16299.22916697403,0.35727524757385254
XML100_1113_20,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",18200,32436.96439468189,14236.96439468189,0.515841007232666
XML100_1113_21,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",18939,4745.727252552132,-14193.272747447867,0.06343698501586914
XML100_1113_21,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",18939,3191.2781138597124,-15747.721886140287,0.08451461791992188
XML100_1113_21,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",18939,5924.5009916447825,-13014.499008355218,0.10569071769714355
XML100_1113_21,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",18939,3191.2781138597124,-15747.721886140287,0.09467697143554688
XML100_1113_21,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",18939,3869.8837191833018,-15069.1162808167,0.13665103912353516
XML100_1113_21,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",18939,633.6181815573162,-18305.381818442685,0.17789793014526367
XML100_1113_21,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",18939,4736.929521013439,-14202.070478986561,0.1376171112060547
XML100_1113_21,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",18939,7512.0,-11427.0,0.19318771362304688
XML100_1113_21,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",18939,5349.900933662232,-13589.099066337767,0.2547178268432617
XML100_1113_22,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",14115,3515.87359375939,-10599.12640624061,0.05784106254577637
XML100_1113_22,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",14115,4524.820438426258,-9590.179561573743,0.07822632789611816
XML100_1113_22,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",14115,7618.556293681891,-6496.443706318109,0.09705996513366699
XML100_1113_22,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",14115,5944.072677886768,-8170.927322113232,0.09584569931030273
XML100_1113_22,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",14115,4101.609440207586,-10013.390559792413,0.12610101699829102
XML100_1113_22,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",14115,4404.770141562441,-9710.22985843756,0.1669321060180664
XML100_1113_22,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",14115,5064.227483042207,-9050.772516957793,0.12505769729614258
XML100_1113_22,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",14115,2622.74665188996,-11492.25334811004,0.17872977256774902
XML100_1113_22,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",14115,4390.261951182411,-9724.738048817588,0.24935078620910645
XML100_1113_23,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",16372,9072.793616080991,-7299.206383919009,0.0700998306274414
XML100_1113_23,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",16372,6105.677358000504,-10266.322641999497,0.08489179611206055
XML100_1113_23,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",16372,8898.046527187864,-7473.953472812136,0.10819888114929199
XML100_1113_23,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",16372,6387.170153411547,-9984.829846588453,0.09878420829772949
XML100_1113_23,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",16372,5068.604541686006,-11303.395458313993,0.14028525352478027
XML100_1113_23,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",16372,1646.232061405682,-14725.767938594317,0.18213200569152832
XML100_1113_23,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",16372,3987.323914607389,-12384.676085392612,0.13465404510498047
XML100_1113_23,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",16372,1041.998080612436,-15330.001919387563,0.1924889087677002
XML100_1113_23,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",16372,8463.429092276956,-7908.570907723044,0.26815009117126465
XML100_1113_24,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",19248,22288.234702855876,3040.234702855876,0.07594180107116699
XML100_1113_24,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",19248,23528.739889133874,4280.739889133874,0.11011290550231934
XML100_1113_24,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",19248,23776.359507320733,4528.3595073207325,0.15145587921142578
XML100_1113_24,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",19248,13803.20584139843,-5444.7941586015695,0.12618279457092285
XML100_1113_24,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",19248,23522.057401659116,4274.057401659116,0.20028114318847656
XML100_1113_24,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",19248,26322.24463120111,7074.244631201109,0.2732119560241699
XML100_1113_24,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",19248,16075.267229654073,-3172.732770345927,0.16850614547729492
XML100_1113_24,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",19248,15112.603350331936,-4135.396649668064,0.28592586517333984
XML100_1113_24,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",19248,14143.187410063636,-5104.812589936364,0.4046027660369873
XML100_1113_25,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",16767,2964.8668991376567,-13802.133100862344,0.06821084022521973
XML100_1113_25,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",16767,1738.6339465223832,-15028.366053477617,0.08224368095397949
XML100_1113_25,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",16767,3380.594030640179,-13386.405969359821,0.1040949821472168
XML100_1113_25,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",16767,5145.46790875232,-11621.53209124768,0.09664177894592285
XML100_1113_25,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",16767,2671.772445400245,-14095.227554599755,0.13786602020263672
XML100_1113_25,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",16767,5994.669632264982,-10772.330367735018,0.18379783630371094
XML100_1113_25,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",16767,3852.654150063302,-12914.345849936697,0.14076590538024902
XML100_1113_25,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",16767,3852.654150063302,-12914.345849936697,0.19443297386169434
XML100_1113_25,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",16767,1738.6339465223832,-15028.366053477617,0.26346898078918457
XML100_1113_26,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",17103,34942.438139608465,17839.438139608465,0.08177828788757324
XML100_1113_26,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",17103,34908.63851251581,17805.638512515812,0.13631677627563477
XML100_1113_26,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",17103,32604.68373330679,15501.683733306789,0.18968510627746582
XML100_1113_26,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",17103,37263.64907516521,20160.64907516521,0.13629817962646484
